,count,Random,MostPop,UserKNN,ItemKNN,UserKNN with means,BPR,MF,PMF,NMF,WMF,HPF,NeuMF,VAECF
2033,0.12333333333333334,2,7,2,17,2,8,10,2,3,11,8,5,5
4893,0.12266666666666666,5,4,0,8,2,7,7,0,5,28,6,2,11
1296,0.12266666666666666,1,14,27,11,20,15,12,7,16,18,18,26,14
308,0.122,6,10,0,10,1,8,9,0,5,13,6,14,17
3130,0.122,1,6,7,11,8,7,9,2,10,9,14,3,6
388,0.122,4,22,18,15,15,29,19,13,25,19,27,33,21
1290,0.122,4,20,9,9,15,32,13,8,9,15,23,31,23
1068,0.12166666666666667,6,6,2,5,1,6,7,1,1,8,8,10,5
1920,0.12166666666666667,4,6,3,6,6,7,11,0,6,27,17,8,11
1055,0.12133333333333333,0,7,1,5,1,6,7,3,3,5,9,3,3
652,0.12133333333333333,2,6,1,11,1,7,6,0,1,1,3,3,13
44,0.12133333333333333,2,20,28,11,30,34,14,4,22,39,28,24,33
2040,0.121,2,4,1,6,3,2,6,0,1,6,1,14,6
19,0.12066666666666667,2,9,0,7,0,10,8,0,0,18,4,11,13
2161,0.12066666666666667,4,9,23,10,21,9,11,13,9,18,14,9,8
226,0.12066666666666667,1,4,2,9,6,5,4,1,6,8,14,13,16
1656,0.12033333333333333,1,4,26,13,30,6,9,5,21,11,23,25,21
206,0.12,2,5,28,9,27,3,9,11,17,7,7,17,12
940,0.11966666666666667,2,17,28,11,23,37,8,39,23,22,37,35,27
2062,0.11966666666666667,1,8,6,9,5,4,13,1,6,9,8,18,6
1895,0.11966666666666667,1,3,17,11,15,7,9,16,10,11,26,5,18
162,0.11966666666666667,3,4,0,12,0,4,13,0,1,0,0,7,7
2760,0.119,2,10,2,13,2,9,12,2,5,4,8,4,11
823,0.119,1,6,5,11,5,5,12,2,8,6,7,5,7
3107,0.11866666666666667,3,6,4,4,6,6,7,4,5,20,10,2,4
2110,0.11866666666666667,2,4,7,5,6,11,1,0,24,19,17,6,15
2409,0.11833333333333333,2,3,6,13,6,3,10,2,11,26,3,8,2
4267,0.11833333333333333,2,10,34,6,41,16,11,42,20,11,22,23,13
223,0.11833333333333333,1,7,4,16,4,7,15,4,6,14,19,12,27
1649,0.11833333333333333,1,4,3,9,6,6,11,0,4,37,9,8,11
2557,0.118,3,2,2,7,2,2,5,0,7,7,7,11,6
710,0.118,4,6,3,8,7,6,8,0,4,30,18,5,12
2377,0.118,3,12,17,12,16,8,8,5,11,15,12,23,16
1623,0.118,0,5,1,11,1,5,9,2,5,12,3,15,10
5521,0.11766666666666667,4,5,5,8,3,4,4,0,5,8,3,2,4
1336,0.11766666666666667,1,6,0,9,0,7,11,0,0,1,0,3,10
3170,0.11766666666666667,3,11,9,6,8,12,10,1,6,7,8,19,11
242,0.11733333333333333,5,22,58,15,63,40,16,69,37,22,35,36,36
690,0.11733333333333333,4,6,0,5,2,7,6,1,2,20,3,5,11
2847,0.11733333333333333,2,5,0,8,0,10,10,3,1,11,11,22,23
6814,0.117,1,15,18,11,17,16,14,36,23,10,23,17,18
1333,0.117,1,7,13,10,13,5,8,5,8,9,11,3,6
786,0.117,0,2,1,9,1,2,6,1,3,10,2,2,2
39,0.117,4,14,2,12,2,17,19,3,8,18,17,25,25
1258,0.11633333333333333,2,15,3,13,5,20,16,1,6,15,16,23,19
1115,0.11633333333333333,8,6,1,6,1,7,3,1,8,5,5,10,7
730,0.116,2,6,24,10,16,5,6,3,8,18,19,3,14
1862,0.11566666666666667,4,9,21,14,21,7,11,4,19,14,23,22,15
647,0.11566666666666667,3,14,4,12,4,16,10,3,5,13,11,18,12
133,0.11566666666666667,3,5,3,11,4,4,8,1,2,10,7,6,14
4412,0.11466666666666667,1,6,3,10,3,22,7,5,3,2,15,13,22
1242,0.11466666666666667,2,18,45,12,46,14,11,64,31,8,27,19,15
7119,0.11466666666666667,2,7,1,9,1,6,12,0,2,1,2,5,3
2463,0.11433333333333333,3,6,0,6,0,8,12,0,1,1,3,5,7
696,0.11433333333333333,2,8,10,9,4,5,10,4,7,20,6,1,4
2781,0.114,1,8,4,12,4,7,11,0,9,3,8,0,5
1044,0.114,1,17,5,12,5,18,10,1,9,6,9,9,8
3273,0.11366666666666667,3,5,0,2,0,2,10,0,0,0,1,1,1
1710,0.11366666666666667,0,8,58,6,52,15,12,54,22,6,21,16,18
303,0.11333333333333333,3,7,7,17,11,5,7,5,15,3,15,5,6
604,0.11333333333333333,3,11,6,12,2,12,12,2,4,9,6,9,14
1837,0.113,2,4,0,12,0,6,6,0,0,0,4,5,2
3718,0.113,0,6,1,8,0,5,8,1,1,2,3,4,13
1661,0.11266666666666666,3,2,39,7,39,4,8,17,22,33,19,16,12
1707,0.11266666666666666,3,7,0,10,0,9,13,0,1,0,2,26,14
688,0.11233333333333333,7,6,9,14,5,6,9,1,6,34,9,3,7
75,0.11233333333333333,5,9,1,8,2,10,6,1,4,15,14,22,15
1629,0.11233333333333333,1,5,10,6,9,3,5,3,14,7,11,1,4
724,0.112,3,9,8,10,5,8,9,5,5,39,16,6,17
854,0.112,2,2,3,8,2,0,8,0,7,9,8,1,1
1280,0.112,1,12,7,9,9,21,10,5,11,16,24,35,22
177,0.11166666666666666,1,8,21,7,21,5,11,14,11,12,14,5,8
4916,0.11166666666666666,1,6,4,4,3,6,8,2,5,23,5,2,13
1916,0.11166666666666666,1,5,4,13,8,3,10,4,11,15,12,2,5
966,0.11166666666666666,1,4,2,7,5,3,6,1,4,4,3,2,3
1304,0.111,3,8,6,11,7,6,9,2,9,15,8,10,5
964,0.111,2,10,7,3,10,14,8,4,7,9,12,9,16
179,0.111,4,7,4,10,3,11,11,1,6,33,10,16,14
1603,0.111,0,2,1,8,4,2,6,0,5,11,5,7,9
715,0.11066666666666666,1,5,4,11,3,3,8,1,4,6,7,7,5
670,0.11066666666666666,1,7,0,15,0,5,13,0,1,1,1,10,9
2461,0.11066666666666666,5,4,1,7,0,5,5,0,3,29,2,5,4
2808,0.11066666666666666,6,4,3,6,3,7,9,2,7,9,14,5,13
5404,0.11066666666666666,5,4,11,9,16,5,5,4,12,16,5,4,1
266,0.11033333333333334,5,24,48,14,40,36,19,56,38,26,32,32,30
1618,0.11033333333333334,2,3,1,3,2,6,5,0,4,24,13,24,8
3799,0.11033333333333334,2,11,0,12,1,11,10,1,6,13,4,7,12
983,0.11033333333333334,1,1,1,9,1,1,6,0,2,5,1,4,9
2825,0.11033333333333334,2,8,6,14,7,6,6,3,5,24,18,9,11
1843,0.11,6,10,1,8,1,13,10,1,3,6,9,4,12
1298,0.10966666666666666,1,10,1,12,2,8,13,1,3,12,2,18,13
3874,0.10966666666666666,3,10,3,6,3,9,17,2,4,19,7,16,20
1747,0.10933333333333334,4,1,12,5,12,5,7,6,8,30,17,6,7
1327,0.10933333333333334,2,7,1,6,0,6,8,0,1,11,2,9,5
2845,0.10933333333333334,2,9,0,5,0,7,6,0,0,1,4,5,3
3839,0.10866666666666666,2,4,2,7,4,5,7,1,1,8,5,9,8
1137,0.10866666666666666,1,6,5,6,6,6,10,3,8,19,12,3,5
1355,0.10866666666666666,5,6,0,5,0,6,6,0,4,4,4,11,7
2013,0.10833333333333334,1,11,29,7,24,12,7,21,17,7,11,6,6
34,0.10833333333333334,0,6,0,9,0,5,9,0,3,2,2,20,12
1833,0.108,2,9,4,11,4,10,14,2,6,3,13,24,15
5387,0.108,4,17,19,11,11,19,17,15,12,31,21,18,17
1356,0.10766666666666666,2,8,0,11,0,6,13,1,3,3,14,8,17
675,0.10766666666666666,0,0,3,6,1,5,3,0,3,3,10,13,14
3171,0.10766666666666666,2,3,2,9,4,1,13,0,0,6,2,1,5
3427,0.10733333333333334,1,2,1,4,1,11,13,1,4,18,6,15,14
1678,0.10733333333333334,2,9,18,9,18,10,4,12,15,12,12,15,12
3145,0.107,4,13,2,9,2,10,6,1,6,10,4,4,6
184,0.107,0,12,12,10,8,15,12,2,8,13,16,12,26
982,0.107,2,7,18,12,14,6,5,6,18,7,8,6,3
976,0.107,1,8,6,6,5,8,11,3,6,22,10,6,5
2051,0.10666666666666667,2,2,13,3,15,7,7,3,7,7,7,7,7
1086,0.10666666666666667,0,5,0,5,1,7,8,1,1,17,8,8,13
299,0.10633333333333334,7,15,20,12,16,17,11,11,22,19,22,10,19
2914,0.10633333333333334,2,13,7,10,3,13,12,1,5,12,13,14,10
13,0.10633333333333334,2,10,4,14,1,10,14,2,6,33,13,15,29
1244,0.106,4,27,46,13,44,46,16,70,32,39,42,50,40
17,0.106,4,4,0,5,2,4,6,0,0,7,1,0,3
1029,0.10566666666666667,4,5,1,8,0,4,11,0,2,2,2,2,4
742,0.10566666666666667,2,4,0,5,0,5,7,0,2,2,2,3,4
290,0.10566666666666667,3,6,0,5,2,6,13,1,1,26,12,6,23
1015,0.10566666666666667,2,12,24,8,23,8,15,36,18,13,14,11,6
145,0.10533333333333333,0,8,3,12,3,5,8,1,10,32,9,3,4
249,0.10533333333333333,1,7,3,10,3,8,5,3,8,15,8,13,10
793,0.105,2,1,13,3,11,6,7,1,8,9,9,9,12
1340,0.105,0,9,3,13,1,11,12,2,3,20,12,12,14
2400,0.10466666666666667,2,1,0,9,0,1,10,0,1,0,0,3,0
92,0.10466666666666667,3,5,9,8,7,4,7,2,8,4,12,4,18
1251,0.10466666666666667,2,18,24,11,24,33,17,37,13,18,23,47,26
1845,0.10433333333333333,4,5,13,6,11,11,6,24,17,10,23,22,15
744,0.10433333333333333,2,2,0,6,0,1,6,0,2,0,0,1,0
808,0.10433333333333333,7,6,19,7,15,3,8,8,11,6,8,2,4
5859,0.10433333333333333,5,4,7,8,6,7,6,4,8,9,16,16,21
1856,0.10433333333333333,2,3,1,10,2,3,6,0,3,15,5,8,8
4193,0.104,2,12,30,11,31,25,11,7,16,17,19,15,18
41,0.10366666666666667,1,14,2,7,4,15,16,1,4,21,17,24,19
286,0.10333333333333333,4,4,1,10,1,4,14,1,3,6,2,3,11
718,0.10333333333333333,1,5,2,8,2,4,8,1,3,1,4,7,7
4884,0.10333333333333333,1,2,61,8,52,2,18,72,30,44,26,0,8
1248,0.10333333333333333,1,15,8,7,7,36,9,14,14,18,17,37,23
2867,0.10333333333333333,3,4,0,13,0,4,9,0,1,0,2,6,4
42,0.10333333333333333,3,3,3,4,7,2,9,2,5,20,7,2,3
357,0.103,1,6,23,8,28,11,14,39,22,6,24,19,17
314,0.10266666666666667,3,5,0,6,0,5,6,0,1,0,4,6,8
2516,0.10266666666666667,1,3,0,3,0,4,6,0,0,2,2,13,1
4675,0.10233333333333333,3,5,0,11,0,5,8,0,1,0,2,1,6
4273,0.10233333333333333,4,4,16,7,16,5,7,5,21,26,15,3,10
1682,0.102,3,5,50,6,47,6,7,62,24,6,25,9,8
2352,0.102,1,3,0,7,0,2,9,0,1,11,2,6,10
2447,0.102,1,4,7,4,8,2,7,1,10,12,1,2,3
2550,0.102,1,2,0,11,0,2,10,0,0,0,0,2,2
1095,0.10166666666666667,3,4,0,11,0,4,8,1,2,7,4,5,8
301,0.10133333333333333,1,2,4,12,5,2,7,1,6,25,9,1,14
3179,0.10133333333333333,1,3,7,7,3,3,6,1,6,9,9,6,9
2041,0.101,3,5,11,10,9,4,7,6,9,17,17,7,6
1289,0.101,0,21,46,14,42,31,17,60,30,32,41,40,40
1596,0.101,3,3,0,6,0,3,8,0,4,7,5,18,2
3303,0.101,1,3,0,11,0,3,6,0,0,0,1,4,1
3721,0.101,0,10,10,11,9,10,8,3,6,14,8,9,23
1081,0.10066666666666667,1,4,3,8,2,4,6,0,0,2,4,3,1
1165,0.10066666666666667,1,5,1,7,2,5,8,1,2,3,8,11,8
2066,0.10066666666666667,2,16,34,9,32,16,11,23,11,8,25,32,21
3216,0.10066666666666667,1,10,30,8,33,9,8,56,22,8,5,6,2
2059,0.10066666666666667,3,1,0,6,0,1,5,0,4,0,3,8,3
5719,0.10066666666666667,3,7,22,5,19,5,5,6,13,4,12,10,5
2211,0.10066666666666667,4,6,0,11,0,2,10,0,0,6,3,8,8
2389,0.10066666666666667,2,4,0,8,0,3,5,0,1,1,3,3,5
4230,0.10066666666666667,2,4,14,6,8,11,6,6,12,5,12,11,15
2472,0.10033333333333333,2,6,16,6,18,6,13,36,21,24,11,4,2
4290,0.10033333333333333,5,7,2,7,3,16,15,2,4,21,12,15,18
3855,0.10033333333333333,3,11,19,12,15,30,9,9,11,11,25,41,23
4757,0.10033333333333333,2,13,34,9,36,13,14,21,25,22,24,18,15
668,0.10033333333333333,4,5,1,4,2,4,9,1,3,13,3,5,4
3100,0.10033333333333333,3,5,7,11,4,5,5,2,7,9,10,9,15
2951,0.1,2,1,0,7,0,0,7,0,2,8,0,2,1
956,0.09966666666666667,3,7,1,6,1,6,13,1,3,4,3,5,8
20,0.09966666666666667,1,8,5,8,4,9,5,5,3,9,13,6,12
2568,0.09966666666666667,2,3,5,7,7,3,12,2,4,28,9,2,2
760,0.09966666666666667,6,3,12,8,9,2,5,11,9,12,7,1,1
2362,0.09933333333333333,3,6,0,4,0,4,5,0,2,6,2,5,1
669,0.09933333333333333,2,4,2,6,1,3,13,0,4,3,0,9,3
1892,0.09933333333333333,1,5,0,5,0,4,9,0,1,0,3,4,4
2508,0.099,1,6,39,11,27,5,11,8,15,23,17,8,11
2861,0.099,1,2,0,12,0,1,6,0,1,5,5,10,12
258,0.099,0,4,2,11,2,5,10,0,4,19,12,12,18
1743,0.099,2,6,1,3,0,6,13,1,2,26,10,3,6
321,0.09866666666666667,3,3,0,3,0,3,6,0,0,1,2,9,4
170,0.09866666666666667,3,7,12,9,15,6,8,2,11,4,11,6,9
37,0.09866666666666667,0,8,28,9,33,11,10,30,23,16,19,7,10
684,0.09833333333333333,0,1,12,7,14,0,9,3,11,26,5,0,0
1074,0.09833333333333333,3,16,11,9,11,23,9,13,11,16,19,38,23
212,0.09833333333333333,3,8,3,9,3,12,8,5,10,14,12,20,15
1599,0.09833333333333333,2,4,5,10,3,3,7,1,3,26,4,10,6
2941,0.09833333333333333,2,1,3,6,0,1,4,0,1,6,5,3,3
1259,0.098,0,10,4,13,5,9,11,5,5,13,11,7,9
3150,0.098,3,5,0,4,0,5,8,0,1,0,4,3,5
2813,0.098,2,2,9,5,9,2,12,0,15,16,4,1,9
522,0.09766666666666667,1,6,1,5,2,5,10,1,4,6,7,5,8
3422,0.09766666666666667,3,4,2,7,3,3,12,1,4,10,3,4,5
2555,0.09766666666666667,5,12,2,7,1,8,14,0,4,3,3,11,11
805,0.09766666666666667,0,4,1,7,1,4,10,1,2,4,8,2,4
1100,0.09766666666666667,4,4,0,9,0,2,9,0,1,0,1,2,1
627,0.09733333333333333,1,0,2,3,0,0,3,0,0,3,3,4,5
720,0.09733333333333333,1,3,2,4,3,3,7,1,3,1,2,4,4
1367,0.097,3,20,43,17,45,28,18,57,28,25,33,36,31
1847,0.097,1,4,24,7,13,8,8,11,10,26,15,10,20
235,0.097,0,7,1,7,6,8,6,0,2,18,11,3,7
2418,0.097,1,3,3,12,2,3,8,0,5,18,5,3,9
2390,0.09666666666666666,3,5,2,5,3,5,5,0,3,0,4,8,3
1239,0.09666666666666666,1,5,12,3,5,5,7,5,8,10,8,4,3
231,0.09666666666666666,1,2,0,5,0,4,9,0,2,6,2,7,12
839,0.09666666666666666,1,3,12,9,12,4,9,2,8,14,10,8,12
47,0.09666666666666666,2,1,1,7,1,1,5,0,3,10,1,0,3
1102,0.09633333333333334,1,4,1,5,1,3,5,0,2,17,4,10,6
4756,0.09633333333333334,2,4,55,9,41,4,10,58,23,18,19,4,12
853,0.096,1,0,6,10,8,0,6,0,3,2,3,0,6
3351,0.096,6,0,0,4,0,0,9,0,0,0,3,0,1
900,0.09566666666666666,1,3,3,7,5,3,7,2,5,8,7,5,4
575,0.09566666666666666,3,7,24,9,16,7,7,5,20,12,14,6,5
1899,0.09533333333333334,3,4,2,11,3,3,9,1,3,1,5,3,6
1000,0.09533333333333334,1,5,0,12,0,5,10,0,0,1,0,8,10
3160,0.09533333333333334,1,6,0,7,0,5,7,0,3,1,1,3,2
334,0.09533333333333334,4,13,21,13,20,17,13,18,23,21,15,12,25
2757,0.095,3,7,0,9,0,7,14,0,2,0,1,5,6
2921,0.095,3,5,1,11,2,4,7,0,1,8,4,6,3
5862,0.095,4,5,7,4,4,7,10,3,10,29,11,13,20
582,0.095,1,7,45,5,41,6,8,38,29,4,19,5,9
3182,0.09466666666666666,3,7,4,9,4,6,6,3,7,5,6,6,7
9,0.09466666666666666,4,2,6,7,8,1,7,1,1,13,2,0,1
2924,0.09433333333333334,0,3,10,12,9,4,6,4,6,11,14,5,19
6200,0.094,2,13,38,7,35,22,13,48,25,21,28,26,21
1271,0.094,5,11,24,4,27,24,7,33,19,20,27,40,26
1051,0.09366666666666666,1,11,20,9,18,9,5,9,14,7,13,7,3
2396,0.09366666666666666,5,4,0,5,0,3,3,0,3,0,0,3,3
596,0.09366666666666666,4,5,7,4,9,5,14,7,5,9,12,21,9
1341,0.09366666666666666,2,3,3,6,2,4,6,0,3,3,5,6,5
4585,0.09333333333333334,1,3,8,6,5,3,3,1,4,10,13,1,14
2169,0.09333333333333334,1,2,2,2,1,5,7,0,5,2,8,11,11
1630,0.09333333333333334,3,7,2,9,2,8,16,2,2,3,4,5,4
1652,0.09333333333333334,6,2,4,6,6,5,6,1,4,21,14,11,9
5570,0.09333333333333334,4,3,4,5,4,3,10,2,5,5,4,9,5
1379,0.093,1,2,3,7,2,3,7,1,6,7,11,5,7
2598,0.093,4,5,2,8,2,4,4,1,5,2,4,3,4
2524,0.09266666666666666,1,2,4,10,7,1,9,0,3,16,8,1,18
952,0.09266666666666666,2,3,11,6,14,2,8,1,10,8,9,2,3
3099,0.09266666666666666,3,8,36,7,33,11,7,46,16,10,17,11,11
775,0.09233333333333334,1,5,6,13,4,5,8,2,4,5,4,3,4
4773,0.092,2,4,2,10,2,4,13,1,1,7,6,9,7
3387,0.092,2,3,15,5,12,4,7,8,14,23,15,7,12
1688,0.092,2,1,0,4,0,1,7,0,2,1,1,3,2
297,0.092,3,10,5,7,6,9,13,4,7,15,6,19,11
3816,0.09166666666666666,2,8,2,8,2,7,13,2,3,3,5,3,7
965,0.09166666666666666,2,8,2,6,2,10,11,2,3,13,6,28,17
1865,0.09166666666666666,2,4,10,8,9,4,4,2,4,11,11,6,11
2467,0.09166666666666666,1,3,1,9,2,2,8,0,3,4,5,0,1
995,0.09133333333333334,2,3,7,10,7,5,2,0,9,6,5,8,1
1057,0.09133333333333334,1,9,2,11,3,20,7,1,5,18,17,18,14
1675,0.09133333333333334,5,2,5,7,9,2,5,5,9,19,8,2,7
777,0.09133333333333334,3,6,8,15,9,6,8,1,14,5,6,7,6
277,0.09133333333333334,2,1,16,5,15,1,11,4,4,25,14,0,9
2133,0.091,1,17,27,10,28,42,12,53,26,16,30,39,28
3835,0.091,2,3,6,12,3,3,8,1,8,3,4,4,5
1683,0.091,1,3,1,10,1,3,6,0,1,0,2,4,4
3873,0.091,5,3,1,7,1,2,11,1,3,3,2,6,9
2753,0.091,2,8,22,4,22,6,5,24,14,4,9,4,8
721,0.091,2,2,6,5,2,2,5,0,2,2,4,7,5
4679,0.091,2,2,0,5,0,2,9,0,0,3,0,1,1
188,0.09066666666666667,1,5,3,10,5,5,8,4,2,11,6,4,6
3111,0.09066666666666667,6,8,1,12,1,8,8,0,1,2,1,8,3
1011,0.09066666666666667,1,1,0,9,0,1,6,0,2,5,4,1,5
1247,0.09033333333333333,1,18,33,8,33,32,15,42,21,24,27,32,21
4261,0.09033333333333333,3,1,0,4,1,1,10,0,2,12,1,8,2
2411,0.09,2,5,24,8,21,4,8,5,10,4,10,2,2
3116,0.09,3,4,1,6,1,3,6,0,6,5,7,12,4
1639,0.09,2,4,8,4,9,3,8,2,2,6,2,1,5
1281,0.08966666666666667,3,20,8,9,13,24,10,6,9,21,24,34,29
4214,0.08966666666666667,1,16,17,7,17,14,6,16,14,7,18,23,15
5289,0.08966666666666667,5,1,20,4,13,0,9,11,12,7,2,1,0
2168,0.08966666666666667,2,5,25,10,24,6,11,12,15,3,8,9,11
185,0.08966666666666667,1,0,1,11,3,0,5,0,4,3,1,6,7
4672,0.08933333333333333,1,0,0,8,0,0,7,0,1,1,2,3,1
1393,0.08933333333333333,1,10,5,5,7,18,7,5,6,23,17,12,15
2466,0.08933333333333333,3,2,0,6,0,1,6,0,1,0,0,2,4
1278,0.08866666666666667,7,14,14,10,11,27,14,14,23,20,23,28,23
419,0.08866666666666667,1,5,1,1,0,6,6,0,2,16,7,17,17
2922,0.08866666666666667,0,6,2,7,1,6,5,1,2,1,5,4,7
1859,0.08866666666666667,1,9,2,8,4,8,10,2,9,8,17,13,16
1886,0.08866666666666667,3,4,13,9,12,8,7,24,11,4,15,9,12
1099,0.08833333333333333,1,5,0,7,0,6,8,0,1,2,1,3,4
1389,0.08833333333333333,3,18,45,15,46,29,17,52,27,29,31,37,16
165,0.08833333333333333,5,1,0,7,0,1,9,0,0,1,1,3,7
3847,0.08833333333333333,3,3,5,10,3,2,2,2,10,6,4,5,9
1850,0.08833333333333333,1,3,13,7,7,3,8,3,4,6,9,4,7
2078,0.08833333333333333,3,2,21,8,18,2,2,14,13,2,7,7,1
1322,0.08833333333333333,1,15,11,13,15,24,13,3,9,10,10,17,14
812,0.08833333333333333,1,4,0,9,2,3,4,0,0,0,3,1,6
6188,0.088,2,17,35,8,30,32,11,37,26,18,32,44,33
23,0.088,2,2,20,7,21,4,11,21,15,20,15,3,12
738,0.088,1,2,4,4,4,2,4,1,9,4,1,0,0
2388,0.088,1,0,0,5,0,0,2,0,2,1,0,0,0
859,0.08766666666666667,3,3,0,6,1,2,3,0,1,0,1,1,1
890,0.08733333333333333,3,8,27,11,19,7,7,7,8,12,9,4,2
200,0.08733333333333333,0,4,14,10,13,6,7,7,6,13,7,2,5
1844,0.08733333333333333,5,5,42,4,27,5,9,52,10,21,19,10,17
2794,0.08733333333333333,2,4,3,5,6,4,4,1,5,4,8,4,6
2148,0.08733333333333333,3,2,3,2,4,3,8,0,3,32,4,10,5
3460,0.08733333333333333,3,1,1,5,1,1,3,0,4,0,1,1,0
2143,0.087,4,2,0,9,2,0,10,0,3,3,0,0,0
4224,0.087,0,6,16,6,9,7,13,4,14,19,17,5,12
4644,0.087,3,3,1,13,1,4,7,1,3,4,5,6,6
289,0.08666666666666667,1,2,40,13,38,2,9,49,15,20,23,5,11
2420,0.08666666666666667,2,8,0,6,0,6,3,0,2,0,3,10,9
244,0.08666666666666667,2,5,6,7,6,5,11,1,5,7,16,3,18
269,0.08666666666666667,1,7,1,6,2,15,13,0,3,24,7,22,23
778,0.08666666666666667,0,3,3,8,4,3,5,3,5,8,5,3,13
2559,0.08633333333333333,1,0,2,5,0,0,2,0,1,1,5,13,6
187,0.08633333333333333,1,1,2,6,0,2,7,0,2,4,3,1,2
644,0.08633333333333333,1,6,3,13,3,6,13,2,4,3,4,16,9
3772,0.08633333333333333,2,5,2,8,1,5,7,2,4,2,4,4,7
1445,0.08633333333333333,2,4,1,9,1,6,13,1,3,5,5,1,5
2827,0.08633333333333333,0,3,1,8,1,2,11,2,4,0,3,4,1
2563,0.086,2,3,2,8,3,3,7,2,4,15,3,5,10
2216,0.086,2,2,25,9,20,5,12,28,12,35,21,13,15
3162,0.086,2,1,0,4,0,1,4,0,0,0,0,1,0
1667,0.086,6,0,14,2,10,5,3,0,5,15,9,10,10
1087,0.08566666666666667,2,3,1,6,2,2,7,0,5,0,2,2,1
6833,0.08566666666666667,2,1,0,1,0,1,4,0,6,12,2,1,1
5573,0.08566666666666667,5,0,0,6,0,0,7,0,1,0,1,1,0
825,0.08566666666666667,1,3,0,5,0,3,9,0,0,0,2,0,0
1842,0.08533333333333333,2,2,14,5,12,2,9,4,3,6,9,3,4
2579,0.08533333333333333,2,5,9,8,10,5,7,4,7,10,4,3,3
2815,0.08533333333333333,2,2,1,4,0,1,11,0,4,0,2,0,0
5883,0.08533333333333333,5,4,0,7,0,4,13,1,4,12,1,2,3
5720,0.085,3,6,0,6,0,6,8,1,4,2,4,4,3
2894,0.08466666666666667,2,3,2,3,5,3,4,1,2,1,2,3,7
3808,0.08466666666666667,6,5,18,7,11,2,6,5,9,4,7,2,4
134,0.08466666666666667,1,0,0,3,0,0,5,0,0,5,1,2,2
4590,0.08433333333333333,5,1,0,4,0,0,7,0,4,2,2,2,4
4780,0.08433333333333333,2,10,22,8,15,10,10,14,16,7,14,15,17
2919,0.084,4,1,0,7,0,1,3,0,1,0,1,1,3
2395,0.084,4,1,2,6,3,1,3,0,4,5,7,3,5
3483,0.084,3,6,1,4,1,7,4,0,2,2,3,4,7
3287,0.084,1,3,5,1,7,1,9,0,8,11,6,4,3
5025,0.08366666666666667,2,7,7,2,9,8,3,8,18,17,15,7,12
737,0.08366666666666667,4,1,0,2,1,1,7,0,4,5,0,0,0
2022,0.08366666666666667,4,6,11,6,7,9,5,0,7,8,7,22,16
2088,0.08366666666666667,2,3,2,6,1,1,6,0,2,1,2,0,1
2831,0.08366666666666667,2,4,7,10,7,5,9,2,16,22,12,10,18
727,0.08366666666666667,3,6,17,4,12,5,8,13,10,7,9,7,5
1098,0.08366666666666667,5,2,2,3,3,4,3,0,3,10,6,9,7
4796,0.08366666666666667,1,7,15,3,19,7,5,16,13,6,12,7,13
5525,0.08333333333333333,3,3,1,7,2,3,3,1,9,2,4,2,6
203,0.08333333333333333,2,1,1,4,2,2,6,2,3,7,3,2,2
14,0.08333333333333333,1,8,6,10,5,8,10,1,7,12,7,12,7
2801,0.08333333333333333,2,2,2,7,2,2,2,0,8,13,4,3,4
1711,0.08333333333333333,3,0,2,2,1,0,5,0,5,4,2,0,2
1052,0.083,3,5,44,5,39,5,8,56,21,8,17,3,7
5048,0.083,2,3,0,10,0,3,7,0,1,1,2,3,2
5280,0.083,3,4,40,14,33,6,13,32,20,7,18,5,12
1269,0.083,2,14,13,7,16,25,7,12,11,9,13,36,14
1717,0.083,3,0,1,3,1,0,5,0,1,0,1,0,0
1834,0.083,2,2,3,6,3,2,7,1,3,13,5,4,3
5557,0.08266666666666667,2,1,0,1,0,0,4,0,0,1,0,1,5
307,0.08266666666666667,2,4,19,3,17,8,7,11,15,12,19,20,20
2939,0.08266666666666667,2,3,0,5,0,4,10,0,0,0,4,16,14
5008,0.08266666666666667,2,16,28,11,27,24,12,45,24,21,26,34,30
1176,0.08266666666666667,2,1,0,3,0,1,2,0,2,8,3,0,6
21,0.08233333333333333,3,3,1,6,1,3,9,1,1,2,2,3,5
782,0.08233333333333333,1,1,0,5,0,0,5,0,1,9,1,2,6
292,0.08233333333333333,1,3,4,7,7,4,7,1,10,9,12,8,9
1006,0.08233333333333333,2,4,12,7,10,6,9,3,9,12,6,6,5
2385,0.082,4,1,2,9,3,1,4,0,2,1,1,1,0
5555,0.082,4,7,2,8,0,8,5,3,4,4,5,9,9
851,0.082,4,0,0,1,1,0,3,0,0,0,1,0,0
234,0.08166666666666667,5,6,0,6,1,3,3,0,10,13,4,11,14
1075,0.08166666666666667,4,18,45,13,37,26,13,51,34,27,31,19,27
1887,0.08166666666666667,2,5,2,8,2,5,5,1,3,26,13,10,14
1673,0.08166666666666667,1,3,0,4,0,3,4,0,1,1,2,2,2
1835,0.08166666666666667,2,6,2,5,1,6,10,0,3,4,3,2,4
1597,0.08133333333333333,3,2,12,6,12,1,7,4,3,4,5,1,2
2871,0.08133333333333333,1,2,0,8,0,2,11,0,2,4,1,5,3
169,0.081,5,2,0,4,1,2,5,1,1,1,2,1,1
3101,0.081,3,3,1,4,0,3,8,0,1,1,0,3,2
5049,0.081,1,0,0,5,1,0,8,0,0,1,3,0,1
