,count,Random,MostPop,UserKNN,ItemKNN,UserKNN with means,BPR,MF,PMF,NMF,WMF,HPF,NeuMF,VAECF
324,0.11986754966887417,13,0,0,14,0,0,0,0,0,0,4,0,23
291,0.11970198675496689,10,0,0,0,0,0,4,5,0,0,0,1,6
666,0.1195364238410596,10,0,0,3,0,0,0,0,0,0,1,6,4
656,0.1195364238410596,10,0,0,1,0,0,0,1,0,0,3,0,3
525,0.11920529801324503,10,0,0,22,0,0,2,0,0,0,1,0,0
226,0.11903973509933775,10,0,0,1,0,0,0,0,0,0,3,0,25
1301,0.11903973509933775,3,0,0,6,0,0,0,0,0,0,1,0,1
170,0.11887417218543046,10,0,0,14,0,23,3,4,0,0,107,331,120
795,0.1185430463576159,8,0,0,16,0,0,14,3,0,0,0,0,3
717,0.1185430463576159,10,0,0,2,0,0,6,6,0,0,5,0,6
294,0.1183774834437086,9,0,0,3,0,0,27,23,0,0,24,0,26
556,0.11821192052980133,5,0,0,3,0,0,0,0,0,0,14,0,13
1131,0.11788079470198676,12,0,0,2,0,0,34,15,0,0,49,0,58
444,0.11771523178807947,14,0,0,4,0,0,33,1,0,0,0,35,1
591,0.11754966887417219,12,0,0,3,0,0,2,2,0,0,3,1,12
1475,0.11705298013245033,8,0,0,5,0,1,9,1,0,0,68,14,26
416,0.11672185430463576,8,0,0,1,0,0,11,18,0,0,21,0,0
520,0.11672185430463576,6,0,0,10,0,0,0,0,0,0,3,2,2
6,0.11655629139072848,9,0,0,14,0,0,38,143,0,0,47,0,4
129,0.11639072847682119,8,0,0,9,0,0,18,5,0,0,0,0,2
573,0.11605960264900662,11,0,0,3,0,0,0,0,0,0,19,1,3
1285,0.11605960264900662,13,0,0,1,0,0,0,0,0,0,4,0,0
222,0.11589403973509933,12,0,0,3,0,0,91,11,0,0,0,0,6
862,0.11589403973509933,11,0,0,0,0,0,1,1,0,0,1,5,34
861,0.11589403973509933,11,0,0,8,0,0,32,92,0,0,0,0,33
622,0.11572847682119206,12,0,0,2,0,0,2,0,0,0,28,0,2
1517,0.11539735099337749,12,0,0,5,0,10,11,11,0,0,30,9,5
839,0.1152317880794702,7,0,0,13,0,0,11,275,22,4,81,0,13
1185,0.11506622516556292,10,0,0,5,0,0,5,0,0,0,0,0,2
491,0.11473509933774835,7,0,0,8,0,0,2,0,0,0,0,0,6
1038,0.11473509933774835,11,0,0,1,0,0,0,0,0,0,0,0,31
182,0.11456953642384106,5,0,0,1,0,0,42,23,0,0,1,0,0
501,0.11440397350993377,12,0,0,0,0,0,0,1,0,0,37,0,120
1529,0.11390728476821192,7,0,0,11,0,6,4,0,0,0,15,41,18
419,0.11374172185430463,6,0,0,1,0,0,9,49,0,0,1,0,24
523,0.11374172185430463,11,0,0,5,0,0,0,0,0,0,17,0,4
111,0.11357615894039735,15,0,0,11,0,3,0,0,0,1,31,9,32
72,0.11357615894039735,16,0,0,1,0,0,0,0,0,0,0,0,5
179,0.11291390728476822,11,0,0,3,0,1,72,95,0,0,37,19,3
745,0.11291390728476822,10,0,0,6,0,0,1,0,0,0,1,23,6
871,0.11291390728476822,3,0,0,1,0,0,3,0,0,0,2,0,2
328,0.11291390728476822,12,0,0,2,0,0,2,0,0,0,8,0,21
363,0.11258278145695365,16,0,0,6,0,0,0,0,0,0,9,0,11
18,0.11258278145695365,13,0,0,5,0,0,1,4,0,0,0,0,0
828,0.11241721854304636,12,0,0,0,0,0,1,0,0,0,5,0,28
2011,0.11208609271523179,18,0,0,25,0,0,30,112,0,0,3,5,4
82,0.1119205298013245,13,0,0,2,0,0,33,0,0,0,70,0,4
88,0.1119205298013245,9,0,0,10,0,0,15,4,0,0,1,0,28
566,0.11175496688741722,13,0,0,1,0,0,6,1,0,0,28,18,22
939,0.11158940397350993,10,0,0,4,0,0,29,20,0,0,70,0,1
675,0.11142384105960265,11,0,0,1,0,0,0,0,0,0,16,0,16
639,0.11142384105960265,7,0,0,0,0,0,0,1,0,0,32,5,52
584,0.11125827814569536,9,0,0,1,0,0,3,0,0,0,46,0,21
585,0.11125827814569536,11,0,0,4,0,0,5,0,0,0,81,0,52
87,0.11109271523178808,4,0,0,4,0,0,0,0,0,0,1,0,0
590,0.11076158940397351,10,0,0,2,0,5,4,7,0,0,0,59,8
325,0.11043046357615895,9,0,0,2,0,0,14,0,0,0,19,0,34
369,0.11043046357615895,13,0,0,4,0,0,1,7,0,0,1,0,7
564,0.11043046357615895,5,0,0,0,0,0,0,0,0,0,0,0,9
1431,0.11043046357615895,8,0,0,2,0,0,0,0,0,0,1,0,0
731,0.11026490066225166,13,0,0,0,0,0,3,5,0,0,3,1,1
274,0.11026490066225166,11,0,0,2,0,0,0,0,0,0,56,14,21
596,0.10993377483443709,16,0,0,10,0,0,2,0,0,0,34,0,30
890,0.10993377483443709,10,0,0,2,0,0,13,2,0,0,2,0,0
1730,0.1097682119205298,8,0,0,14,0,5,10,0,0,0,98,63,43
793,0.10927152317880795,10,0,0,4,0,0,107,125,0,0,16,22,12
495,0.10894039735099338,10,0,0,6,0,0,31,6,0,0,0,0,7
949,0.10894039735099338,14,0,0,0,0,0,22,8,0,0,27,1,61
617,0.10894039735099338,8,0,0,11,0,2,2,0,0,0,5,6,36
29,0.10877483443708609,13,0,0,17,0,0,19,940,33,321,15,0,0
1105,0.10877483443708609,7,0,0,20,0,0,32,15,0,0,115,0,37
794,0.10827814569536424,9,0,0,21,0,0,64,33,0,0,4,0,20
42,0.10794701986754966,12,0,0,1,0,0,12,0,0,0,13,0,11
975,0.10794701986754966,11,0,0,0,0,0,1,0,0,0,8,9,2
776,0.10778145695364238,15,0,0,1,0,0,1,0,0,0,0,30,3
880,0.1076158940397351,9,0,0,0,0,0,0,0,0,0,1,31,44
1154,0.10695364238410596,7,0,0,2,0,0,1,0,0,0,28,2,4
30,0.10678807947019868,4,0,0,1,0,0,0,0,0,0,29,0,6
1539,0.10678807947019868,20,0,0,11,0,0,23,74,17,0,3,0,22
815,0.10645695364238411,17,0,0,7,0,0,15,0,0,0,8,0,1
1674,0.10645695364238411,10,0,0,1,0,0,0,0,0,0,0,7,15
606,0.10612582781456954,6,0,0,2,0,0,0,0,0,0,2,1,5
107,0.10596026490066225,9,0,0,1,0,2,0,0,0,0,0,20,10
506,0.10596026490066225,12,0,0,9,0,0,36,93,1,0,1,2,4
876,0.10596026490066225,3,0,0,0,0,0,2,1,0,0,134,0,70
130,0.10562913907284768,11,0,0,1,0,4,0,0,0,0,0,11,4
2,0.10529801324503311,10,0,0,6,0,0,2,59,0,0,150,0,55
1070,0.10529801324503311,6,0,0,6,0,0,5,0,0,0,0,0,0
1003,0.10529801324503311,11,0,0,0,0,0,1,0,0,0,0,6,48
873,0.10496688741721855,5,0,0,5,0,0,0,1,0,0,14,6,33
143,0.10496688741721855,5,0,0,1,0,0,39,24,0,0,0,3,14
258,0.10430463576158941,13,0,0,11,0,0,5,29,0,0,12,0,13
885,0.10430463576158941,10,0,0,2,0,0,29,4,0,0,1,0,62
695,0.10397350993377484,9,0,0,3,0,0,0,0,0,0,6,0,15
1092,0.10397350993377484,5,0,0,47,0,0,25,1988,29,150,1,2,19
964,0.10397350993377484,10,0,0,1,0,0,3,4,0,0,2,27,55
1456,0.10397350993377484,12,0,0,15,0,0,3,0,0,0,5,3,17
474,0.10397350993377484,11,0,0,0,0,0,6,0,0,0,0,0,0
903,0.10380794701986755,8,0,0,2,0,0,0,0,0,0,4,3,2
856,0.10364238410596026,15,0,0,0,0,0,0,0,0,0,1,10,20
425,0.10364238410596026,8,0,0,1,0,0,51,14,0,0,0,0,6
91,0.10364238410596026,6,0,0,3,0,0,0,0,0,0,0,0,2
921,0.10364238410596026,10,0,0,1,0,0,7,1,0,0,4,0,20
1011,0.10347682119205298,10,0,0,6,0,0,30,37,0,0,0,0,3
359,0.10331125827814569,4,0,0,2,0,0,2,0,0,0,0,0,1
881,0.10331125827814569,6,0,0,1,0,0,0,0,0,0,0,36,29
836,0.10331125827814569,11,0,0,0,0,0,0,0,0,0,0,0,0
312,0.10314569536423841,7,0,0,9,0,0,2,0,0,0,1,2,10
311,0.10298013245033112,12,0,0,6,0,0,4,0,0,0,1,0,2
1000,0.10231788079470198,10,0,0,0,0,0,16,4,0,0,1,11,9
716,0.10198675496688742,9,0,0,14,0,0,31,81,0,2,0,0,0
825,0.10198675496688742,9,0,0,2,0,0,0,0,0,0,5,5,0
1651,0.10182119205298014,11,0,0,7,0,0,15,38,17,0,92,6,31
1365,0.10182119205298014,7,0,0,1,0,0,0,0,0,0,1,0,0
1209,0.10182119205298014,10,0,0,0,0,0,0,0,0,0,0,1,1
837,0.10149006622516556,8,0,0,0,0,0,57,8,0,0,11,1,12
1133,0.10149006622516556,7,0,0,0,0,0,0,0,0,0,0,6,4
288,0.10149006622516556,10,0,0,3,0,0,46,18,0,0,0,1,0
908,0.10132450331125828,14,0,0,1,0,0,0,0,0,0,11,0,33
187,0.10132450331125828,7,0,0,0,0,0,2,0,0,0,0,0,5
847,0.10115894039735099,10,0,0,5,0,0,23,2,0,0,0,1,0
357,0.10066225165562914,16,0,0,10,0,0,2,0,0,0,25,34,11
238,0.10066225165562914,7,0,0,2,0,0,13,7,0,0,5,0,17
1084,0.10033112582781457,6,0,0,0,0,0,0,5,0,0,0,0,4
970,0.10016556291390728,14,0,0,0,0,0,0,0,0,0,0,0,2
522,0.09966887417218544,10,0,0,0,0,0,2,0,0,0,18,0,3
1423,0.09917218543046358,13,0,0,11,0,0,10,6,0,0,2,0,0
730,0.09917218543046358,12,0,0,4,0,0,4,14,0,0,0,0,5
936,0.09900662251655629,13,0,0,1,0,0,2,0,0,0,0,0,20
562,0.09834437086092715,12,0,0,21,0,0,26,35,0,0,3,0,1
612,0.09834437086092715,8,0,0,2,0,0,4,0,0,0,40,2,42
593,0.09817880794701987,9,0,0,7,0,0,5,18,0,0,5,0,0
631,0.0978476821192053,11,0,0,6,0,2,19,0,0,0,4,2,0
623,0.0978476821192053,11,0,0,5,0,0,0,0,0,0,0,21,20
1331,0.09768211920529801,12,0,0,8,0,0,9,1,0,0,0,0,0
516,0.09768211920529801,11,0,0,1,0,0,5,0,0,0,0,4,55
17,0.09751655629139074,14,0,0,4,0,0,15,14,0,0,38,0,8
149,0.09735099337748344,5,0,0,14,0,0,29,96,0,0,0,0,0
387,0.09668874172185431,10,0,0,0,0,0,2,0,0,0,1,16,2
1280,0.09668874172185431,12,0,0,0,0,0,2,2,0,0,0,2,2
1258,0.09652317880794702,9,0,0,2,0,0,3,0,0,0,1,0,0
500,0.09652317880794702,11,0,0,4,0,0,33,2,0,0,0,1,2
723,0.09635761589403974,8,0,0,8,0,1,35,0,0,1,23,20,97
923,0.09586092715231788,9,0,0,2,0,0,6,7,0,0,14,1,23
219,0.0956953642384106,9,0,0,1,0,0,1,0,0,0,4,3,2
1162,0.09552980132450331,12,0,0,0,0,0,0,0,0,0,0,0,35
37,0.09552980132450331,14,0,0,1,0,0,6,8,0,0,38,0,45
655,0.09519867549668874,15,0,0,3,0,0,0,0,0,0,1,11,30
1088,0.09486754966887417,14,0,0,2,0,0,0,0,0,0,0,0,2
771,0.09486754966887417,9,0,0,7,0,0,22,6,0,0,0,0,0
229,0.09470198675496688,6,0,0,5,0,0,8,1,0,0,6,0,19
857,0.09470198675496688,14,0,0,2,0,0,30,2,0,0,21,2,4
366,0.0945364238410596,6,0,0,15,0,0,70,10,0,0,3,0,14
1226,0.09437086092715231,3,0,0,5,0,0,7,0,0,0,0,0,0
1230,0.09420529801324504,11,0,0,2,0,0,8,17,0,0,0,0,2
1190,0.09420529801324504,6,0,0,2,0,0,0,0,0,0,0,0,0
46,0.09403973509933775,10,0,0,1,0,0,7,0,0,0,15,0,16
594,0.09387417218543047,10,0,0,2,0,0,0,0,0,0,48,0,21
878,0.0935430463576159,9,0,0,0,0,0,0,0,0,0,0,0,0
615,0.0935430463576159,10,0,0,1,0,0,4,3,0,0,2,5,16
1046,0.0935430463576159,7,0,0,2,0,0,4,1,0,0,30,0,33
131,0.0935430463576159,5,0,0,1,0,0,0,0,0,0,0,2,13
887,0.09337748344370861,7,0,0,4,0,0,0,0,0,0,0,0,8
1184,0.09337748344370861,10,0,0,0,0,2,0,0,0,0,0,6,6
115,0.09337748344370861,12,0,0,2,0,0,24,9,0,0,13,3,5
327,0.09337748344370861,13,0,0,0,0,0,0,3,0,0,0,0,10
849,0.09321192052980132,10,0,0,0,0,0,3,19,0,0,0,2,7
1341,0.09321192052980132,9,0,0,0,0,0,0,0,0,0,0,2,13
1023,0.09304635761589404,8,0,0,15,0,0,1,1,0,0,1,1,6
196,0.09304635761589404,10,0,0,5,0,0,0,4,0,0,0,0,1
439,0.09288079470198675,9,0,0,6,0,0,3,0,0,0,0,0,3
411,0.09271523178807947,7,0,0,4,0,0,44,47,0,0,14,0,32
1157,0.09271523178807947,11,0,0,0,0,0,4,30,0,0,0,0,1
173,0.09254966887417218,5,0,0,4,0,0,20,0,0,0,52,0,7
77,0.09254966887417218,9,0,0,3,0,0,6,9,0,0,2,8,21
508,0.09254966887417218,10,0,0,0,0,0,31,0,0,0,3,14,41
1629,0.0923841059602649,9,0,0,6,0,0,0,0,0,0,0,0,0
1216,0.0923841059602649,12,0,0,0,0,0,1,0,0,0,18,0,0
753,0.09221854304635761,10,0,0,0,0,0,14,0,0,0,0,0,0
869,0.09221854304635761,16,0,0,3,0,0,25,7,0,0,0,0,3
484,0.09188741721854304,11,0,0,7,0,0,26,17,0,0,0,0,8
448,0.09172185430463577,6,0,0,2,0,0,6,0,0,0,0,0,0
673,0.09172185430463577,9,0,0,1,0,0,1,0,0,0,1,0,1
916,0.09155629139072848,15,0,0,5,0,0,38,29,0,0,0,0,0
1237,0.0912251655629139,6,0,0,13,0,1,29,157,2,60,137,6,79
1259,0.09105960264900662,12,0,0,0,0,0,0,1,0,0,0,7,14
701,0.09089403973509934,12,0,0,5,0,0,16,52,0,0,0,0,0
1111,0.09089403973509934,10,0,0,1,0,0,5,1,0,0,55,0,31
1405,0.09072847682119205,11,0,0,3,0,0,3,0,0,0,1,0,1
192,0.09072847682119205,7,0,0,5,0,0,39,8,0,0,11,0,43
53,0.09072847682119205,8,0,0,4,0,0,7,1,0,0,2,0,2
409,0.0902317880794702,13,0,0,1,0,0,0,0,0,0,1,0,14
1276,0.09006622516556291,12,0,0,5,0,0,0,3,0,0,0,0,2
993,0.08973509933774834,15,0,0,0,0,0,21,12,0,0,0,0,24
842,0.08973509933774834,11,0,0,1,0,0,0,0,0,0,1,0,1
1346,0.08973509933774834,5,0,0,0,0,0,1,0,0,0,0,0,0
954,0.08956953642384106,13,0,0,2,0,0,0,0,0,0,0,0,0
704,0.08956953642384106,9,0,0,5,0,0,18,0,0,0,16,1,0
960,0.08956953642384106,9,0,0,15,0,2,29,19,0,0,132,52,50
577,0.08956953642384106,10,0,0,1,0,0,2,0,0,0,0,0,0
144,0.08940397350993377,6,0,0,3,0,0,2,0,0,0,0,0,0
783,0.08874172185430464,12,0,0,1,0,0,0,0,0,0,0,0,2
853,0.08857615894039735,8,0,0,0,0,0,68,0,0,0,0,2,12
568,0.08841059602649007,5,0,0,0,0,0,0,2,0,0,0,0,3
399,0.08841059602649007,9,0,0,2,0,0,6,0,0,0,4,0,17
683,0.08824503311258278,8,0,0,0,0,0,1,0,0,0,0,0,0
800,0.08824503311258278,8,0,0,1,0,0,0,0,0,0,1,0,3
1264,0.08774834437086093,13,0,0,3,0,0,19,3,0,0,0,0,12
193,0.08758278145695364,8,0,0,0,0,0,0,0,0,0,0,0,0
686,0.08741721854304636,12,0,0,1,0,0,2,1,0,0,1,0,0
932,0.08725165562913907,5,0,0,0,0,0,0,0,0,0,1,0,40
1,0.0869205298013245,6,0,0,1,0,0,9,0,0,0,2,0,4
682,0.0869205298013245,3,0,0,1,0,0,4,0,0,0,23,0,22
296,0.08675496688741721,7,0,0,1,0,0,2,0,0,0,0,0,1
323,0.08658940397350993,5,0,0,0,0,0,117,16,0,0,0,0,0
208,0.08642384105960264,11,0,0,5,0,0,0,0,0,0,3,0,4
159,0.08625827814569537,9,0,0,18,0,0,10,44,0,2,3,0,6
1691,0.08609271523178808,8,0,0,1,0,0,4,0,0,0,0,0,16
553,0.08609271523178808,10,0,0,9,0,0,0,2,0,0,0,0,0
101,0.0859271523178808,6,0,0,24,0,0,18,171,0,0,3,35,20
803,0.0857615894039735,14,0,0,1,0,0,3,3,0,0,0,0,21
696,0.0857615894039735,7,0,0,3,0,0,7,0,0,0,0,0,1
692,0.08543046357615894,8,0,0,1,0,0,1,0,0,0,0,0,4
688,0.08526490066225166,5,0,0,0,0,0,12,10,0,0,0,0,1
1368,0.08526490066225166,11,0,0,5,0,0,0,0,0,0,1,0,0
1231,0.08509933774834437,11,0,0,24,0,0,20,11,60,1,71,2,64
1304,0.08509933774834437,13,0,0,0,0,0,0,0,0,0,0,0,9
268,0.08493377483443709,10,0,0,1,0,0,0,0,0,0,0,0,19
760,0.0847682119205298,11,0,0,0,0,0,0,0,0,0,2,0,7
1242,0.08460264900662251,9,0,0,1,0,0,0,0,0,0,0,5,2
1198,0.08460264900662251,14,0,0,0,0,0,0,0,0,0,0,0,4
632,0.08460264900662251,11,0,0,3,0,0,1,0,0,0,13,0,34
1176,0.08443708609271523,10,0,0,3,0,0,1,0,0,0,0,0,2
530,0.08427152317880794,10,0,0,4,0,0,17,4,0,0,0,0,0
1064,0.08394039735099337,12,0,0,6,0,0,12,1,0,0,0,1,5
284,0.08394039735099337,12,0,0,10,0,0,35,0,0,0,5,0,11
423,0.0837748344370861,6,0,0,0,0,0,0,0,0,0,0,0,18
868,0.0837748344370861,5,0,0,0,0,0,64,71,0,0,73,0,24
178,0.0836092715231788,9,0,0,0,0,0,0,0,0,0,0,0,3
1272,0.08344370860927153,12,0,0,3,0,0,3,0,0,0,8,0,3
663,0.08344370860927153,8,0,0,1,0,0,0,0,0,0,0,0,3
99,0.08311258278145696,10,0,0,1,0,0,1,0,0,0,2,0,20
453,0.08294701986754967,15,0,0,5,0,0,2,56,0,0,57,9,24
412,0.08294701986754967,8,0,0,3,0,0,7,6,0,0,0,0,51
1102,0.08278145695364239,10,0,0,0,0,0,0,0,0,0,0,1,5
1063,0.0826158940397351,10,0,0,0,0,0,0,1,0,0,0,0,1
446,0.0826158940397351,9,0,0,3,0,0,3,0,0,0,0,0,1
588,0.08245033112582781,10,0,0,0,0,0,7,0,0,0,22,0,11
1723,0.08245033112582781,16,0,0,0,0,0,2,0,0,0,0,0,4
1558,0.08228476821192053,10,0,0,0,0,0,2,0,0,0,0,0,0
580,0.08228476821192053,13,0,0,3,0,0,7,0,0,0,22,0,8
2091,0.08211920529801324,10,0,0,11,0,0,1,0,0,0,18,0,6
135,0.08195364238410596,13,0,0,7,0,0,0,0,0,0,0,0,1
73,0.08195364238410596,7,0,0,0,0,0,1,0,0,0,0,0,2
1726,0.0816225165562914,9,0,0,0,0,0,0,0,0,0,0,0,1
95,0.0816225165562914,8,0,0,6,0,0,31,0,0,0,0,0,3
1393,0.0816225165562914,6,0,0,3,0,0,0,0,0,0,16,0,1
488,0.0814569536423841,11,0,0,3,0,0,1,0,0,0,1,0,1
276,0.08129139072847683,5,0,0,22,0,0,45,111,0,0,0,0,10
34,0.08112582781456953,7,0,0,5,0,0,0,21,0,0,29,0,2
405,0.08096026490066226,11,0,0,2,0,0,0,0,0,0,2,0,0
1069,0.08062913907284769,8,0,0,1,0,0,0,0,0,0,0,0,1
898,0.08062913907284769,10,0,0,1,0,0,0,0,0,0,0,0,1
201,0.0802980132450331,16,0,0,1,0,0,22,0,0,0,0,0,0
917,0.0802980132450331,3,0,0,6,0,0,0,0,0,0,1,0,8
480,0.07996688741721854,9,0,0,0,0,0,9,0,0,0,3,0,0
681,0.07996688741721854,5,0,0,11,0,0,9,4,0,0,0,2,0
348,0.07996688741721854,7,0,0,4,0,0,4,0,0,0,0,0,0
1450,0.07980132450331126,9,0,0,17,0,0,13,0,0,1,104,39,24
418,0.07963576158940397,12,0,0,1,0,0,0,0,0,0,0,0,4
1004,0.07947019867549669,12,0,0,2,0,0,4,1,0,0,1,0,23
337,0.07947019867549669,6,0,0,8,0,0,1,0,0,0,39,8,22
1283,0.07947019867549669,11,0,0,25,0,0,11,532,96,27,85,1,31
464,0.0793046357615894,6,0,0,1,0,0,32,1,0,0,0,0,0
1492,0.0793046357615894,10,0,0,5,0,0,1,0,0,0,13,2,11
1333,0.07913907284768212,14,0,0,2,0,0,2,1,0,0,3,0,0
365,0.07913907284768212,7,0,0,10,0,0,4,0,0,0,9,0,14
999,0.07913907284768212,10,0,0,0,0,0,12,0,0,0,4,0,0
858,0.07897350993377483,5,0,0,0,0,0,0,0,0,0,0,0,0
1081,0.07897350993377483,8,0,0,0,0,0,0,0,0,0,0,0,5
958,0.07897350993377483,15,0,0,3,0,0,10,2,0,0,1,1,3
463,0.07880794701986756,9,0,0,3,0,0,39,0,0,0,59,0,0
877,0.07880794701986756,15,0,0,0,0,0,0,0,0,0,0,0,9
1177,0.07864238410596026,11,0,0,5,0,0,12,6,0,0,1,0,1
910,0.07864238410596026,6,0,0,0,0,0,0,0,0,0,2,0,16
479,0.07864238410596026,14,0,0,3,0,0,2,0,0,0,0,0,1
1433,0.07864238410596026,14,0,0,0,0,0,1,0,0,0,0,0,0
1103,0.07864238410596026,7,0,0,0,0,0,0,0,0,0,0,2,4
1336,0.07864238410596026,15,0,0,0,0,0,6,4,0,0,2,0,4
510,0.07847682119205299,11,0,0,6,0,0,26,2,0,0,6,0,0
1488,0.07847682119205299,13,0,0,3,0,0,6,0,0,0,27,14,48
703,0.07847682119205299,11,0,0,0,0,0,13,41,0,0,1,0,0
979,0.07847682119205299,13,0,0,3,0,0,19,0,0,0,0,0,5
539,0.0783112582781457,13,0,0,9,0,0,10,20,0,0,2,0,0
563,0.0781456953642384,18,0,0,3,0,0,1,2,0,0,0,0,0
1163,0.07798013245033113,6,0,0,5,0,0,18,0,0,0,0,0,0
1617,0.07798013245033113,14,0,0,0,0,0,1,0,0,0,0,0,3
1685,0.07798013245033113,9,0,0,0,0,0,0,0,0,0,0,0,0
1449,0.07781456953642384,9,0,0,15,0,0,104,470,305,8,63,0,24
968,0.07781456953642384,16,0,0,0,0,0,2,0,0,0,0,0,2
32,0.07764900662251656,7,0,0,0,0,0,7,0,0,0,3,0,8
502,0.07764900662251656,11,0,0,0,0,0,11,0,0,0,0,0,4
308,0.0771523178807947,11,0,0,1,0,0,0,0,0,0,0,0,0
1526,0.07682119205298013,10,0,0,2,0,0,1,0,0,0,17,1,3
1007,0.07665562913907285,19,0,0,0,0,0,3,0,0,0,0,0,0
1856,0.07665562913907285,5,0,0,0,0,0,0,0,0,0,0,0,3
872,0.07665562913907285,13,0,0,1,0,0,36,15,0,0,1,0,1
342,0.07649006622516556,13,0,0,9,0,0,13,10,1,0,13,0,0
157,0.07632450331125828,5,0,0,0,0,0,1,5,0,0,0,0,1
1071,0.07632450331125828,10,0,0,2,0,0,6,3,0,0,0,0,0
121,0.07632450331125828,15,0,0,5,0,2,2,0,0,0,32,21,21
1202,0.076158940397351,11,0,0,0,0,0,1,0,0,0,0,0,4
1292,0.076158940397351,11,0,0,10,0,0,9,0,0,0,42,0,0
180,0.0759933774834437,11,0,0,0,0,0,1,0,0,0,0,0,1
340,0.0759933774834437,9,0,0,0,0,0,19,4,0,0,1,0,45
576,0.07582781456953643,9,0,0,3,0,0,2,0,0,0,1,0,14
1655,0.07582781456953643,8,0,0,0,0,0,0,0,0,0,0,1,1
1352,0.07566225165562913,8,0,0,4,0,0,3,0,0,0,0,0,0
599,0.07549668874172186,12,0,0,4,0,0,45,21,0,0,0,0,0
460,0.07549668874172186,7,0,0,6,0,0,0,0,0,0,0,2,2
361,0.07533112582781457,10,0,0,2,0,0,3,0,0,0,0,0,2
1155,0.07533112582781457,10,0,0,0,0,0,3,1,0,0,4,0,35
1613,0.07516556291390729,12,0,0,2,0,0,33,8,0,0,0,0,1
950,0.075,10,0,0,8,0,0,6,0,0,0,0,0,2
1453,0.075,13,0,0,3,0,0,29,11,2,0,0,2,10
560,0.075,11,0,0,11,0,0,8,9,1,6,1,0,6
1523,0.075,13,0,0,1,0,0,60,4,0,0,0,0,4
467,0.07483443708609272,9,0,0,6,0,0,4,7,0,0,13,0,0
140,0.07483443708609272,15,0,0,0,0,0,8,0,0,0,1,0,4
191,0.07466887417218543,8,0,0,0,0,0,12,0,0,0,0,0,0
1179,0.07466887417218543,15,0,0,0,0,0,16,29,0,0,44,0,20
618,0.07466887417218543,6,0,0,1,0,0,9,24,0,0,13,0,0
2003,0.07466887417218543,6,0,0,6,0,0,4,1,0,0,0,0,0
63,0.07450331125827815,13,0,0,20,0,0,14,0,0,0,3,0,5
1049,0.07450331125827815,4,0,0,4,0,0,23,41,0,0,1,0,2
106,0.07450331125827815,5,0,0,4,0,0,39,0,0,0,17,2,0
355,0.07450331125827815,14,0,0,8,0,0,6,0,0,0,7,5,9
65,0.07417218543046358,7,0,0,0,0,0,0,0,0,0,0,1,9
1662,0.07417218543046358,9,0,0,3,0,0,25,7,0,0,6,0,2
937,0.07417218543046358,10,0,0,0,0,0,0,0,0,0,0,0,3
278,0.07400662251655629,7,0,0,0,0,0,0,0,0,0,2,0,7
1387,0.07400662251655629,9,0,0,1,0,0,0,0,0,0,0,0,0
552,0.073841059602649,11,0,0,2,0,0,66,0,0,0,0,0,0
1271,0.07367549668874172,3,0,0,2,0,0,2,0,0,0,0,0,0
1451,0.07367549668874172,9,0,0,10,0,0,0,1,47,2,57,0,3
1566,0.07367549668874172,6,0,0,2,0,0,3,0,0,0,0,0,2
2041,0.07334437086092715,3,0,0,4,0,0,33,0,0,0,0,0,6
1211,0.07334437086092715,8,0,0,1,0,0,1,9,0,0,0,0,0
1503,0.07334437086092715,11,0,0,4,0,0,2,0,0,0,2,0,4
1499,0.07317880794701986,13,0,0,7,0,0,10,3,0,0,0,0,0
16,0.07317880794701986,9,0,0,1,0,0,9,2,0,0,29,0,5
56,0.07301324503311259,8,0,0,2,0,0,1,0,0,0,0,0,0
1066,0.0728476821192053,12,0,0,0,0,0,5,1,0,0,0,0,1
1016,0.07251655629139073,9,0,0,0,0,0,12,1,0,0,0,0,3
1439,0.07251655629139073,8,0,0,3,0,0,0,0,0,0,0,0,0
21,0.07251655629139073,5,0,0,6,0,0,84,658,41,0,0,0,0
545,0.07235099337748345,11,0,0,3,0,0,31,405,0,0,34,0,0
1715,0.07218543046357616,14,0,0,1,0,0,0,0,0,0,0,1,2
2320,0.07201986754966887,10,0,0,0,0,0,0,0,0,0,0,0,0
1644,0.07185430463576159,8,0,0,3,0,0,2,0,0,0,0,0,23
1095,0.07185430463576159,15,0,0,0,0,0,0,0,0,0,0,0,0
1213,0.07185430463576159,10,0,0,0,0,0,51,0,0,0,0,0,0
746,0.0716887417218543,13,0,0,0,0,0,0,0,0,0,0,0,4
1459,0.0716887417218543,13,0,0,2,0,0,2,0,0,0,2,0,0
31,0.07135761589403973,8,0,0,1,0,0,11,0,0,0,0,0,0
260,0.07135761589403973,15,0,0,2,0,0,0,0,0,0,0,0,3
561,0.07135761589403973,7,0,0,1,0,0,13,1,0,0,0,0,0
354,0.07119205298013245,12,0,0,2,0,0,0,0,0,0,0,0,1
918,0.07102649006622516,8,0,0,2,0,0,0,0,0,0,0,0,1
415,0.07102649006622516,14,0,0,4,0,0,25,0,0,0,0,1,3
1309,0.07086092715231788,13,0,0,0,0,0,2,0,0,0,0,0,6
983,0.07086092715231788,6,0,0,3,0,0,0,0,0,0,0,0,3
581,0.0706953642384106,6,0,0,2,0,0,6,0,0,0,0,0,0
162,0.07052980132450332,8,0,0,3,0,0,34,0,0,0,0,0,0
